exercise_name,exercise_url,body_part,Target,Synergists,Dynamic Stabilizers,Stabilizers,Antagonist Stabilizers
Smith Squat,https://exrx.net/WeightExercises/Quadriceps/SMSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae,Rectus Abdominis; Obliques
Weighted Single Leg Squat,https://exrx.net/WeightExercises/Quadriceps/WTSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Erector Spinae (see notes),Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques; Rectus Abdominis,
Rear Lunge,https://exrx.net/WeightExercises/Quadriceps/BWRearLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Lunge,https://exrx.net/WeightExercises/Quadriceps/BWLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Tibialis Anterior; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,
Single Leg Squat (pistol),https://exrx.net/WeightExercises/Quadriceps/BWSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae (see notes); Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis; Obliques
Single Leg Box Squat (pistol),https://exrx.net/WeightExercises/Quadriceps/BWSingleLegBoxSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis; Obliques
Split Squat,https://exrx.net/WeightExercises/Quadriceps/BWSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus,
Single Leg Split Squat,https://exrx.net/WeightExercises/Quadriceps/BWSingleLegSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus,
Squat,https://exrx.net/WeightExercises/Quadriceps/BWSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Step-up,https://exrx.net/WeightExercises/Quadriceps/BWStepUp,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius        (second leg),Hamstrings; Gastrocnemius        (first leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques",Rectus Abdominis; Obliques
Step-down,https://exrx.net/WeightExercises/Quadriceps/BWStepDown,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius        (following leg),Hamstrings; Gastrocnemius        (lead leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Self-assisted Single Leg Squat (leg wrapped),https://exrx.net/WeightExercises/Quadriceps/ASSingleLegSquatSelfLeg,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques; Rectus Abdominis,
Self-assisted Squat,https://exrx.net/WeightExercises/Quadriceps/ASSquatSelf,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Self-assisted Step-down,https://exrx.net/WeightExercises/Quadriceps/ASStepDownSelf,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius        (following leg),Hamstrings; Gastrocnemius        (lead leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Suspended Single Leg Squat,https://exrx.net/WeightExercises/Quadriceps/STSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Erector Spinae (see notes),Hamstrings; Gastrocnemius,"Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques; Rectus Abdominis; Trapezius, Middle; Rhomboids",
Suspended Single Leg Split Squat,https://exrx.net/WeightExercises/Quadriceps/STSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Machine Assisted Inverse Leg Curl (plate loaded),https://exrx.net/WeightExercises/Hamstrings/MAInverseLegCurlPL,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,,Tibialis Anterior
Barbell Glute-Ham Raise,https://exrx.net/WeightExercises/Hamstrings/BBGluteHamRaise,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus; Gastrocnemius; Sartorius; Gracilis; Popliteus,,Erector Spinae,Rectus Abdominis; Obliques; Tibialis Anterior
Barbell Good-morning,https://exrx.net/WeightExercises/Hamstrings/BBGoodMorning,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,Erector Spinae,Rectus Abdominis; Obliques
Barbell Hyperextension,https://exrx.net/WeightExercises/Hamstrings/BBHyperextension,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,"Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Lower; Pectoralis Minor; Rhomboids",
Barbell 45° Hyperextension,https://exrx.net/WeightExercises/Hamstrings/BB45Hyperextension,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,"Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Lower; Pectoralis Minor; Rhomboids",
Barbell Straight Leg Deadlift,https://exrx.net/WeightExercises/Hamstrings/BBStraightLegDeadlift,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,"Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Barbell Straight-back Straight-leg Deadlift,https://exrx.net/WeightExercises/Hamstrings/BBStrBackStrLegDeadlift,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,"Erector Spinae; Trapezius, Middle; Rhomboids; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Cable Lying Leg Curl,https://exrx.net/WeightExercises/Hamstrings/CBLyingLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,,Tibialis Anterior; Rectus Femoris
Cable Standing Leg Curl,https://exrx.net/WeightExercises/Hamstrings/CBStandingLegCurl,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Tibialis Anterior
Cable Straight-back Straight-leg Deadlift,https://exrx.net/WeightExercises/Hamstrings/CBStrBackStrLegDeadlift,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,"Erector Spinae; Trapezius, Middle; Rhomboids; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Dumbbell Straight-back Straight-leg Deadlift,https://exrx.net/WeightExercises/Hamstrings/DBStrBackStrLegDeadlift,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,"Erector Spinae; Trapezius, Middle; Rhomboids; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Lever Kneeling Leg Curl (plate loaded),https://exrx.net/WeightExercises/Hamstrings/LVKneelingLegCurlH,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,Gluteus Medius; Gluteus Maximus,Tibialis Anterior
Lever Isolateral Lying Leg Curl (plate loaded),https://exrx.net/WeightExercises/Hamstrings/LVLyingLegCurlH,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,,Tibialis Anterior; Rectus Femoris
Lever Seated Leg Curl (plate loaded),https://exrx.net/WeightExercises/Hamstrings/LVSeatedLegCurlH,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,,Tibialis Anterior
Lever Straight-back Straight-leg Deadlift (plate loaded),https://exrx.net/WeightExercises/Hamstrings/LVStrBackStrLegDeadlift,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,"Erector Spinae; Trapezius, Middle; Rhomboids; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Lever Bent-over Leg Curl,https://exrx.net/WeightExercises/Hamstrings/LVBentOverLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis,,Gluteus Medius; Gluteus Minimus,Tibialis Anterior
Lever Kneeling Leg Curl,https://exrx.net/WeightExercises/Hamstrings/LVKneelingLegCurl,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,Gluteus Medius; Gluteus Maximus,Tibialis Anterior
Lever Lying Leg Curl,https://exrx.net/WeightExercises/Hamstrings/LVLyingLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,,Tibialis Anterior; Rectus Femoris
Lever Seated Leg Curl,https://exrx.net/WeightExercises/Hamstrings/LVSeatedLegCurl,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,,Tibialis Anterior
Lever Standing Leg Curl,https://exrx.net/WeightExercises/Hamstrings/LVStandingLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis,,Gluteus Medius; Gluteus Minimus,Tibialis Anterior
Smith Good-morning,https://exrx.net/WeightExercises/Hamstrings/SMGoodMorning,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,Erector Spinae,Rectus Abdominis; Obliques
Smith Straight-back Straight-leg Deadlift,https://exrx.net/WeightExercises/Hamstrings/SMStrBackStrLegDeadlift,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus,,"Erector Spinae; Trapezius, Middle; Rhomboids; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Weighted Glute-Ham Raise,https://exrx.net/WeightExercises/Hamstrings/WTGluteHamRaise,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus; Gastrocnemius; Gracilis; Sartorius; Popliteus,,Erector Spinae,Rectus Abdominis; Obliques; Tibialis Anterior
Weighted Hyperextension,https://exrx.net/WeightExercises/Hamstrings/WtHyperextension,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,See comments,
Weighted 45° Hyperextension,https://exrx.net/WeightExercises/Hamstrings/Wt45Hyperextension,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,See comments,
Romanian Deadlift,https://exrx.net/WeightExercises/OlympicLifts/RomanianDeadlift,Thighs,,,,,
Band-assisted Inverse Leg Curl,https://exrx.net/WeightExercises/Hamstrings/ASInverseLegCurlBands,Thighs,Hamstrings,Gastrocnemius; Gracilis; Sartorius; Popliteus,,Gluteus Maximus; Adductor Magnus; Erector Spinae,Rectus Abdominis; Obliques; Rectus Femoris; Tibialis Anterior
Glute-Ham Raise (hands behind neck),https://exrx.net/WeightExercises/Hamstrings/BWGluteHamRaiseHead,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus; Gastrocnemius; Gracilis; Sartorius; Popliteus,,Erector Spinae,Rectus Abdominis; Obliques; Tibialis Anterior
Glute-Ham Raise (hands behind hips),https://exrx.net/WeightExercises/Hamstrings/BWGluteHamRaiseHips,Thighs,Hamstrings,Gluteus Maximus; Adductor Magnus; Gastrocnemius; Gracilis; Sartorius; Popliteus,,Erector Spinae,Rectus Abdominis; Obliques; Tibialis Anterior
45° Hyperextension (hands behind hips),https://exrx.net/WeightExercises/Hamstrings/BW45HyperextensionHips,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,No significant stabilizers,
45° Hyperextension (arms crossed),https://exrx.net/WeightExercises/Hamstrings/BW45HyperextensionArmsCrossed,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,No significant stabilizers,
45° Hyperextension (arms up),https://exrx.net/WeightExercises/Hamstrings/BW45HyperextensionArmsUp,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,No significant stabilizers,
45° Hyperextension (hands behind neck),https://exrx.net/WeightExercises/Hamstrings/BW45HyperextensionNeck,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,No significant stabilizers,
Single Leg Hanging Hamstring Bridge,https://exrx.net/WeightExercises/Hamstrings/BWSingleLegHangingHamstringBridge,Thighs,Erector Spinae,"Hamstrings; Gluteus Maximus; Adductor Magnus; Latissimus Dorsi; Pectoralis Major, Sternal; Triceps, Long Head; Teres Major; Deltoid, Posterior; Rhomboids; Levator Scapulae; Pectoralis Minor",,"Trapezius, Middle; Trapezius, Lower; Rhomboids",
Single Leg 45° Hyperextension (hands behind hips),https://exrx.net/WeightExercises/Hamstrings/BWSingleLeg45Hyperextension,Thighs,Hamstrings,Erector Spinae; Gluteus Maximus; Adductor Magnus,,,
Straight Hip Leg Curl (on stability ball),https://exrx.net/WeightExercises/Hamstrings/BWBallStraightHipLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,Gluteus Maximus; Erector Spinae,Tibialis Anterior; Rectus Abdominis; Obliques
Self-assisted Inverse Leg Curl,https://exrx.net/WeightExercises/Hamstrings/ASHamstringRaiseSelf,Thighs,Hamstrings,"Gastrocnemius; Gracilis; Sartorius; Popliteus; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Deltoid, Anterior; Triceps Brachii; Coracobrachialis; Wrist Flexors",,Gluteus Maximus; Adductor Magnus; Erector Spinae,Rectus Abdominis; Obliques; Rectus Femoris; Tibialis Anterior
Suspended Hanging Leg Curl,https://exrx.net/WeightExercises/Hamstrings/STHangingLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,Rectus Femoris,"Gluteus Maximus; Erector Spinae; Trapezius, Middle; Trapezius, Lower; Rhomboids",Tibialis Anterior; Rectus Abdominis; Obliques
Suspended Hanging Straight Hip Leg Curl,https://exrx.net/WeightExercises/Hamstrings/STHangingStraightHipLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,"Gluteus Maximus; Erector Spinae; Trapezius, Middle; Trapezius, Lower; Rhomboids",Tibialis Anterior; Rectus Abdominis; Obliques
Suspended Leg Curl,https://exrx.net/WeightExercises/Hamstrings/STLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,Gluteus Maximus; Erector Spinae,Tibialis Anterior; Rectus Abdominis; Obliques
Suspended Straight Hip Leg Curl,https://exrx.net/WeightExercises/Hamstrings/STStraightHipLegCurl,Thighs,Hamstrings,Gastrocnemius; Sartorius; Gracilis; Popliteus,,Gluteus Maximus; Erector Spinae,Tibialis Anterior; Rectus Abdominis; Obliques
Cable Hip Adduction,https://exrx.net/WeightExercises/HipAdductors/CBHipAdduction,Thighs,"Adductors, Hip","Pectineus; Gracilis; Gluteus Maximus,          Lower Fibers",,"Adductors, Hip          (opposite)",
Lever Seated Hip Adduction (plate loaded),https://exrx.net/WeightExercises/HipAdductors/LVSeatedHipAdductionH,Thighs,"Adductors, Hip",Pectineus; Gracilis,,No significant stabilizers,
Lever Seated Hip Adduction,https://exrx.net/WeightExercises/HipAdductors/LVSeatedHipAdduction,Thighs,"Adductors, Hip",Pectineus; Gracilis,,No significant stabilizers,
Lever Standing Hip Adduction,https://exrx.net/WeightExercises/HipAdductors/LVStandHipAdduction,Thighs,"Adductors, Hip","Pectineus; Gracilis; Gluteus Maximus,          Lower Fibers",,"Adductors, Hip          (opposite)",
Weighted Lying Hip Adduction,https://exrx.net/WeightExercises/HipAdductors/WTLyingHipAdduction,Thighs,"Adductors, Hip","Pectineus; Gracilis; Gluteus Maximus,          Lower Fibers",,"Adductors, Hip          (opposite)",
Cable Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/CBNeckFlx,Neck,Sternocleidomastoid,,,Rectus Abdominis; Obliques,
Lever Neck Flexion (plate loaded),https://exrx.net/WeightExercises/Sternocleidomastoid/LVNeckFlexionH,Neck,Sternocleidomastoid,,,"Latissimus Dorsi; Deltoid, Posterior; Rhomboids; Trapezius, Middle; Trapezius, Lower; Triceps Brachii; Rectus Abdominis; Obliques",
Lever Lateral Neck Flexion (plate loaded),https://exrx.net/WeightExercises/Sternocleidomastoid/LVLateralNeckFlexionH,Neck,Sternocleidomastoid,"Splenius; Erector Spinae; Levator Scapulae; Trapezius, Upper",,"Latissimus Dorsi; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Coracobrachialis; Pectoralis Minor",
Lever Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/LVNeckFlx,Neck,Sternocleidomastoid,,,"Latissimus Dorsi; Deltoid, Posterior; Rhomboids; Trapezius, Middle; Trapezius, Lower; Triceps Brachii; Rectus Abdominis; Obliques",
Lever Lateral Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/LVNeckLtrFlx,Neck,Sternocleidomastoid,"Splenius; Erector Spinae; Levator Scapulae; Trapezius, Upper",,"Latissimus Dorsi; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Coracobrachialis; Pectoralis Minor",
Weighted Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/WtNeckFlx,Neck,Sternocleidomastoid,,,Rectus Abdominis; Obliques,
Weighted Lateral Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/WtNeckLateralFlex,Neck,Sternocleidomastoid,"Splenius; Erector Spinae; Levator Scapulae; Trapezius, Upper",,,
Wall Front Neck Bridge,https://exrx.net/WeightExercises/Sternocleidomastoid/BWWallFrontNeckBridge,Neck,Sternocleidomastoid,"Splenius; Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers",,Rectus Abdominis; Obliques; Quadriceps,Erector Spinae
Wall Side Neck Bridge,https://exrx.net/WeightExercises/Sternocleidomastoid/BWWallSideNeckBridge,Neck,Sternocleidomastoid,"Splenius; Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers",,Gluteus Medius; Gluteus Minimus,
Suspended Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/STNeckFlexion,Neck,Sternocleidomastoid,,,Rectus Abdominis; Obliques; Quadriceps,Erector Spinae
Suspended Lateral Neck Flexion,https://exrx.net/WeightExercises/Sternocleidomastoid/STNeckLateralFlexion,Neck,Sternocleidomastoid,"Splenius; Erector Spinae; Levator Scapulae; Trapezius, Upper",,,
Cable Neck Extension,https://exrx.net/WeightExercises/Splenius/CBNeckExt,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers; Sternocleidomastoid, Posterior Fibers",,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Latissimus Dorsi; Rhomboids; Triceps Brachii; Coracobrachialis",
Lever Neck Extension (plate loaded),https://exrx.net/WeightExercises/Splenius/LVNeckExtentionH,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers; Sternocleidomastoid, Posterior Fibers",,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Serratus Anterior; Deltoid, Anterior; Triceps Brachii; Coracobrachialis",
Lever Neck Extension,https://exrx.net/WeightExercises/Splenius/LVNeckExt,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers; Sternocleidomastoid, Posterior Fibers",,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Serratus Anterior; Deltoid, Anterior; Triceps Brachii; Coracobrachialis",
Weighted Seated Neck Extension,https://exrx.net/WeightExercises/Splenius/WtNeckExt,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Erector Spinae,        Cervicis & Capitis Fibers; Sternocleidomastoid,        Posterior Fibers",,No significant stabilizers,
Weighted Neck Harness Extension,https://exrx.net/WeightExercises/Splenius/WtNeckHarnessExt,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Erector Spinae,        Cervicis & Capitis Fibers; Sternocleidomastoid,        Posterior Fibers",,No significant stabilizers,
Band Resistive Neck Retraction,https://exrx.net/WeightExercises/Splenius/BRNeckRetraction,Neck,Splenius,,,"Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers; Longus capitis; Longus colli; Rectus capitus",
Wall Rear Neck Bridge,https://exrx.net/WeightExercises/Splenius/BWWallRearNeckBridge,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Sternocleidomastoid,          Posterior Fibers; Erector Spinae; Quadriceps",,Gluteus Maximus,
Lying Neck Retraction Isometric,https://exrx.net/WeightExercises/Splenius/LyingIsometricNeckRetr,Neck,Splenius,,,"Trapezius, Upper; Levator Scapulae; Erector Spinae, Cervicis & Capitis Fibers; Longus capitis; Longus colli; Rectus capitus",
Suspended Neck Extension,https://exrx.net/WeightExercises/Splenius/STNeckExtension,Neck,Splenius,"Trapezius, Upper; Levator Scapulae; Sternocleidomastoid, Posterior Fibers",,Erector Spinae; Gluteus Maximus; Hamstrings,Rectus Abdominis; Obliques
